UserCardBIN,Channel,rows,approved_rows,observed_approval_rate,observed_approval_relative,segment_1_rows,segment_2_rows,segment_3_rows,segment_4_rows,segment_1_weight,segment_2_weight,segment_3_weight,segment_4_weight,segment_1_approval_relative,segment_2_approval_relative,segment_3_approval_relative,segment_4_approval_relative,segment_1_weighted_approval_relative,segment_2_weighted_approval_relative,segment_3_weighted_approval_relative,segment_4_weighted_approval_relative,expected_approval_relative,approval_relative_gap,approval_relative_index,fraud_rows,observed_fraud_rate,observed_fraud_relative,expected_fraud_relative,fraud_relative_gap,fraud_relative_index,is_concern,severity_score,bin_y,channel_y,edge_width,edge_opacity
507799,DRIVE710,379,228,0.6015831134564644,0.9722256711578422,186,193,0,0,0.4907651715039577,0.5092348284960422,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.5630539332201195,0.5073621340082876,0.0,0.0,1.070416067228407,-0.0981903960705649,0.9082689441267394,14,0.0369393139841688,3.126390868814874,0.7485358315968276,2.3778550372180467,4.176674965773441,True,2.4760454332886117,79,93,1.6091148115687992,0.26492597052209504
504371,DRIVE758,378,198,0.5238095238095238,0.8465348419083216,269,109,0,0,0.7116402116402116,0.2883597883597883,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.8164634400882461,0.2872993546346515,0.0,0.0,1.1037627947228976,-0.257227952814576,0.7669535936123362,4,0.0105820105820105,0.8956176411797712,0.6718289112499108,0.2237887299298603,1.3331037503484486,True,0.4810166827444363,45,62,1.6069237510955303,0.1957840883498575
507799,DRIVE726,375,245,0.6533333333333333,1.0558598209983794,176,199,0,0,0.4693333333333333,0.5306666666666666,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.538465226688385,0.5287151572924222,0.0,0.0,1.0671803839808072,-0.0113205629824277,0.9893920810836124,6,0.016,1.354173873463814,0.7559788197335947,0.5981950537302193,1.79128546741696,True,0.609515616712647,79,87,1.600350569675723,0.20023748690326917
527805,SKYDOOR29,375,213,0.568,0.9179515994802236,47,201,54,73,0.1253333333333333,0.536,0.144,0.1946666666666666,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.143794691217921,0.5340288774662155,0.1207311751624504,0.1304162558628948,0.9289709997094818,-0.0110194002292582,0.9881380578804888,9,0.024,2.031260810195721,1.1663131357733054,0.8649476744224158,1.741608447931032,True,0.875967074651674,80,91,1.600350569675723,0.20947191788799358
438847,SKYDOOR16,372,244,0.6559139784946236,1.0600304325362266,372,0,0,0,1.0,0.0,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,1.147298068228093,0.0,0.0,0.0,1.147298068228093,-0.0872676356918664,0.9239363874928822,3,0.0080645161290322,0.6825473152539385,0.5716854486688824,0.1108618665850561,1.1939210921726062,True,0.1981295022769225,36,51,1.5937773882559159,0.1859800431226465
505670,DRIVE728,366,242,0.6612021857923497,1.0685767676547666,213,153,0,0,0.5819672131147541,0.4180327868852459,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.6676898593786443,0.4164954849335849,0.0,0.0,1.0841853443122291,-0.0156085766574627,0.9856034055991004,8,0.0218579234972677,1.849964308010675,0.7168625934753996,1.1331017145352753,2.58064003457332,True,1.148710291192738,81,90,1.5806310254163014,0.21892440288913229
470783,DRIVE537,357,210,0.5882352941176471,0.9506541005387568,175,88,60,34,0.4901960784313725,0.2464985994397759,0.1680672268907563,0.0952380952380952,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.5624010138373006,0.2455921088727944,0.1409094014501055,0.0638044304612988,1.0127069546214993,-0.0620528540827424,0.9387257549683417,7,0.0196078431372549,1.6595268057154584,0.9669959778013651,0.6925308279140931,1.716167226970978,True,0.7545836819968356,31,41,1.56091148115688,0.2052651232589347
339272,SILVER3,351,170,0.4843304843304843,0.782732293605985,116,157,28,50,0.3304843304843304,0.4472934472934473,0.0797720797720797,0.1424501424501424,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.379164033944327,0.4456485402166296,0.0668817842780273,0.0954339771857034,0.9871283356246874,-0.2043960420187024,0.7929387348714351,5,0.0142450142450142,1.2056391323573843,0.9971240749634918,0.2085150573938925,1.2091164606586466,True,0.4129110994125949,2,2,1.5477651183172656,0.1934237473188236
414710,BATTLE5,351,197,0.5612535612535613,0.9070485990610532,67,100,184,0,0.1908831908831909,0.2849002849002849,0.5242165242165242,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2189999161574992,0.2838525733863882,0.4395088681127508,0.0,0.9423613576566384,-0.035312758595585,0.9625273698792182,17,0.0484330484330484,4.099173050015106,1.2605919904430103,2.838581059572096,3.2517841467281827,True,2.873893818167681,12,30,1.5477651183172656,0.2787142360507098
434246,DRIVE749,344,227,0.6598837209302325,1.066445980807867,202,142,0,0,0.5872093023255814,0.4127906976744186,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.6737040982037059,0.4112726733350106,0.0,0.0,1.0849767715387166,-0.0185307907308496,0.9829205645531294,3,0.0087209302325581,0.7381034920769335,0.7150420866435805,0.023061405433353,1.0322518154722942,True,0.0415921961642026,7,5,1.5324276950043823,0.18055491630587608
542427,DRIVE772,330,211,0.6393939393939394,1.0333321995856124,186,67,77,0,0.5636363636363636,0.203030303030303,0.2333333333333333,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.646658911183107,0.2022836657068998,0.1956292190132298,0.0,1.0445717959032368,-0.0112395963176243,0.9892399963681716,10,0.0303030303030303,2.564723245196617,0.9047934697760778,1.6599297754205398,2.83459522075391,True,1.6711693717381642,58,78,1.5017528483786151,0.23703131196351734
